"row_origin","method","dataset_or_setting","dataset_key","resolution","train_time_value","train_time_unit","infer_time_value","infer_time_unit","params_m","source_path","source_kind","validity_class","in_timing_quality_overlay","recommended_action","note"
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.34808660300041","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0004\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","94.78858905499874","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0005\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","98.34615033000046","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0006\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","94.84917641399988","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0007\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.09122094299892","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0008\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","96.12465538200013","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0001\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.42896754200046","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0002\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.3460023459993","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0003\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.96035734999896","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0004\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.57398176600145","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0005\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","99.00904599099886","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0006\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.46431372400002","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0007\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.94725668200044","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0008\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.27484137700048","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0001\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.29054736299804","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0002\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","99.3647932060012","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0003\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.70050463400185","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0004\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.5203923980007","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0005\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.42917411999952","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0006\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.4741402389991","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0007\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.38143512199895","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0008\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","102.57174764299998","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_j_aux_hard_swd_queue_e3_b44_remote\full_eval\epoch_0001\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.52035205799984","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_j_aux_hard_swd_queue_e3_b44_remote\full_eval\epoch_0002\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.3742954019981","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_j_aux_hard_swd_queue_e3_b44_remote\full_eval\epoch_0003\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","101.0314540090003","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_k_content_adaptive_vq_queue_e3_b44_remote\full_eval\epoch_0001\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.55572255299921","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_k_content_adaptive_vq_queue_e3_b44_remote\full_eval\epoch_0002\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.61086336899825","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_k_content_adaptive_vq_queue_e3_b44_remote\full_eval\epoch_0003\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","100.06962744499833","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_l_content_adaptive_annealed_queue_e3_b44_remote\full_eval\epoch_0001\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.40814951599896","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_l_content_adaptive_annealed_queue_e3_b44_remote\full_eval\epoch_0002\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.69641234200026","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_l_content_adaptive_annealed_queue_e3_b44_remote\full_eval\epoch_0003\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","100.32157164899763","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_m_style_gated_content_router_e3_b44_remote\full_eval\epoch_0001\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","96.27991813699919","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_m_style_gated_content_router_e3_b44_remote\full_eval\epoch_0002\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.98097363600027","s","","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_m_style_gated_content_router_e3_b44_remote\full_eval\epoch_0003\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","27.095642000000225","s","3.91","SchrodingerBridge/docs/experiments/idt_eval_20260602/distinct5_512/idt_5x5/summary.json","summary.json","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Parsed top-level/overall metrics; timings_sec.wall_total treated as full eval/inference wall if present."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","12.151823293000003","s","3.91","SchrodingerBridge/exp/_smoke_distinct5_512_ema_baseline_vlen004/full_eval/epoch_0001_smoke25_timing/summary.json","summary.json","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Parsed top-level/overall metrics; timings_sec.wall_total treated as full eval/inference wall if present."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","90.82485276100124","s","3.91","SchrodingerBridge/exp/distinct5_512_ema_variant_f_annealed_prototype_ot_queue_e3_b44_remote/full_eval/epoch_0001/summary.json","summary.json","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Parsed top-level/overall metrics; timings_sec.wall_total treated as full eval/inference wall if present."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","97.59912403999988","s","3.91","SchrodingerBridge/exp/distinct5_512_ema_variant_h_hard_explore_queue_e3_b44_remote/full_eval/epoch_0001/summary.json","summary.json","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Parsed top-level/overall metrics; timings_sec.wall_total treated as full eval/inference wall if present."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","95.98756044499896","s","3.91","SchrodingerBridge/exp/distinct5_512_ema_variant_h_hard_explore_queue_e3_b44_remote/full_eval/epoch_0002/summary.json","summary.json","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Parsed top-level/overall metrics; timings_sec.wall_total treated as full eval/inference wall if present."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","101.0314540090003","s","3.91","SchrodingerBridge/exp/distinct5_512_ema_variant_k_content_adaptive_vq_queue_e3_b44_remote/full_eval/epoch_0001/summary.json","summary.json","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Parsed top-level/overall metrics; timings_sec.wall_total treated as full eval/inference wall if present."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","2.3","m","","","3.91","SchrodingerBridge/docs/experiments/2026-06-02-distinct5-512-lancet-representation-summary.zh.md","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Balanced style/content reference"
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","1.2","m","","","3.91","SchrodingerBridge/docs/experiments/distinct5_512_20260602/","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Current best LPIPS content-preserving point"
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","1.2","m","","","3.91","SchrodingerBridge/docs/experiments/distinct5_512_20260602/","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Current best style point, weaker LPIPS"
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","SaMAM","distinct5_512","distinct5_512","512","7.6","h","","","","SchrodingerBridge/docs/experiments/comparison_20260602/comparison_report.md","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Negative no-op-adjusted style on Distinct5"
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","SaMST","distinct5_512","distinct5_512","512","5.8","h","","","6","SchrodingerBridge/docs/experiments/comparison_20260602/comparison_report.md","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","High raw style, severe LPIPS / ArtFID collapse"
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","idt","distinct5_512","distinct5_512","512","0","","","","","SchrodingerBridge/docs/experiments/metric_hacking_noop_20260602/README.md","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Anchor for no-op adjusted style gain"
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","27.095642000000225","s","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\docs\experiments\idt_eval_20260602\distinct5_512\idt_5x5\summary.json","remote_summary_json_curated","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","","","","","3.91","SchrodingerBridge/configs/aaai2027/endpoint_metric_h_omf_flow_huber_seed42.json","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Activated repaired endpoint-metric Huber arm completed on remote 3060. Full: e1=0.6928812635/0.3556942509, e2=0.6923208323/0.3650320160, e3=0.6909498694/0.3497314371. Transfer: e1=0.6633475696/0.3561823752, e2=0.6638556846/0.3652528899, e3=0.6608838979/0.3499506217. Recommended balance point is e1; e3 is the lowest-LPIPS point. Even the best repaired Huber point remains far worse on LPIPS than the reviewed H mainline, so this arm supports the negative endpoint-only conclusion rather than a local-kernel win."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","","","","","3.91","SchrodingerBridge/configs/aaai2027/endpoint_metric_h_omf_flow_l1_seed42.json","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Activated repaired endpoint-metric L1 arm completed on remote 3060. Full: e1=0.6932040906/0.3624896984, e2=0.6927190168/0.3715741649, e3=0.6910941314/0.3552152437. Transfer: e1=0.6641346080/0.3630398018, e2=0.6648551672/0.3717617980, e3=0.6613619615/0.3554974833. Best raw style is e1; best LPIPS is e3. As with repaired MSE and Huber, the arm remains materially behind the reviewed H mainline on LPIPS and does not support replacing the W1-style mainline with pure endpoint-only pointwise supervision."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","-97","s","","","3.91","SchrodingerBridge/configs/aaai2027/endpoint_metric_h_omf_flow_mse_seed42.json","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Activated repaired endpoint-metric arm completed on remote 3060. Full: e1=0.6997619076/0.5169997306, e2=0.6971165484/0.5478854412, e3=0.6985144924/0.5201614953. Transfer: e1=0.6847187312/0.5186539203, e2=0.6862729452/0.5501397298, e3=0.6842668918/0.5225907604. Best epoch is e1 by style/LPIPS balance, but all three epochs remain far worse on LPIPS than the reviewed H mainline, so this arm currently argues against pure endpoint-only pointwise supervision as the mainline replacement."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","","","","","3.91","SchrodingerBridge/configs/aaai2027/flow_loss_h_base_huber_seed42.json","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Automatic full-eval succeeded for all three epochs. e1=0.6965/0.3322, e2=0.6986/0.3560, e3=0.6961/0.3409 (full clip_style/content_lpips). Best raw style at e2; best LPIPS at e1. Post-run config audit shows resolved objective_mode=omf and w_flow=0.0, so this row cannot support the intended loss-kernel claim."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","","","","","3.91","SchrodingerBridge/configs/aaai2027/flow_loss_h_base_l1_seed42.json","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Automatic full-eval completed. e1=0.6964/0.3313, e2=0.6988/0.3608, e3=0.6960/0.3415 (full clip_style/content_lpips). Post-run config audit shows resolved objective_mode=omf and w_flow=0.0, so this row is non-probing for the intended loss-kernel claim and should be read as a near-null operational control."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","","","","","3.91","SchrodingerBridge/configs/aaai2027/flow_loss_h_base_mse_seed42.json","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Recovered after offline CLIP cache-path bug; e1=0.6964/0.3313, e2=0.6989/0.3595, e3=0.6961/0.3422 (full clip_style/content_lpips). Best raw style at e2; best LPIPS at e1. Post-run config audit shows resolved objective_mode=omf and w_flow=0.0, so this row cannot support the intended loss-kernel claim."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","","","","","3.91","SchrodingerBridge/configs/aaai2027/path_kinetic_h_base_seed42_b44_k000.json","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Matched no-kinetic arm is now fully landed with `remote_train.log`, `epoch_0001..0003.pt`, and `full_eval/epoch_0001..0003/summary.json`. Full metrics: e1=0.6761/0.5198, e2=0.6775/0.4862, e3=0.6790/0.5073 (clip_style/content_lpips). The retained result is materially weaker than the clean base arm and also weaker than `k025`, supporting the later same-family path-stability probe read that removing kinetic increases field magnitude while degrading the quality frontier."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","","","","","3.91","SchrodingerBridge/configs/aaai2027/path_kinetic_h_base_seed42_b44_k025.json","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Matched weakened-kinetic arm is now fully landed with `remote_train.log`, `epoch_0001..0003.pt`, and `full_eval/epoch_0001..0003/summary.json`. Full metrics: e1=0.6792/0.4977, e2=0.6825/0.4600, e3=0.6817/0.4668 (clip_style/content_lpips). The retained result is currently weaker than the clean base arm on both style and LPIPS, so this arm does not yet support a positive weakened-kinetic mechanism reading by itself."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","971.7","s","","","3.91","SchrodingerBridge/configs/aaai2027/saswd_axis_h_base_seed42_b44_saswd_random.json","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Matched random-axis arm `SB_SASWD_H_RAND_S42` completed and produced full-eval summaries for all three epochs. Full: e1=0.6860751852/0.2691072983, e2=0.6863345393/0.2706820921, e3=0.6863872107/0.2706962664. Transfer: e1=0.6506762915/0.2692665908, e2=0.6507716310/0.2710198916, e3=0.6508313735/0.2713293984. Best full-view LPIPS is e1. The arm is usable only as quality-only evidence because the run sustained severe throughput degradation throughout training; its runtime is inadmissible as normal formal-speed evidence. In the landed pair, this arm undercuts any clean positive semantic-axis superiority reading by retaining a much stronger LPIPS advantage."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","","","","","3.91","SchrodingerBridge/configs/aaai2027/saswd_axis_h_base_seed42_b44_saswd_semantic.json","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Matched semantic-axis arm `SB_SASWD_H_SEM_S42` completed on remote 3060. Full: e1=0.6963431751/0.3313274828, e2=0.6987337865/0.3608344315, e3=0.6961391042/0.3415375931. Transfer: e1=0.6650688401/0.3391037583, e2=0.6684234888/0.3702646600, e3=0.6645665071/0.3506202180. Best full-view LPIPS/balance is e1; best raw style is e2. After the landed random-axis pair, this arm remains usable as one side of a negative closure packet, not as stand-alone evidence for semantic-axis superiority."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM","distinct5_512","distinct5_512","512","","","","","3.91","SchrodingerBridge/docs/experiments/2026-06-03-path-stability-launch-status.md","aaai2027_master_experiment_log","metric_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","The clean Distinct5 H-family base rerun is now fully landed with `remote_train.log`, `epoch_0001..0003.pt`, and `full_eval/epoch_0001..0003/summary.json`. Full metrics: e1=0.6891/0.4272, e2=0.6821/0.4198, e3=0.6887/0.4171 (clip_style/content_lpips). This closes the provenance hole for the base arm only; same-family packet closure still requires k025, k000, and the retained probe."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LBM_vs_SaMAM_vs_SaMST","distinct5_512","distinct5_512","512","","","","","3.91","SchrodingerBridge/docs/experiments/2026-06-03-time-to-parity/distinct5_time_to_parity_points.csv","aaai2027_master_experiment_log","log_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Same-scope Distinct5 full timing artifact generated. LBM is represented by reviewed operating-point records, SaMAM by the indexed partial curve, and SaMST by the current e15 operating-point record. This replaces mixed anecdotal speed prose, but the claim boundary remains narrow until reviewer recheck lands and SaMST has a matched curve."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","SaMAM","distinct5_512","distinct5_512","512","","","67.58261958399908","s","","I:\Github\Latent_Style\Related_Works\baseline_pipeline\results\samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag\eval_curve\step_003000_artfid_reuse\summary.json","remote_summary_json_curated","timing_evidence","True","has quality overlay source-path match","Remote curated summary.json after experiment-path filter."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","69.67562539999926","s","3.91","SchrodingerBridge/exp/local_distinct5_512_sdxl_fix_k_b32_e8/full_eval/epoch_0001/summary.json","summary.json","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Parsed top-level/overall metrics; timings_sec.wall_total treated as full eval/inference wall if present."
"SchrodingerBridge/docs/timing/training_inference_timing_master.csv","LANCET/LBM","distinct5_512","distinct5_512","512","","","66.61649679999391","s","3.91","SchrodingerBridge/exp/local_distinct5_512_sdxl_fix_k_b32_e8/full_eval/epoch_0002/summary.json","summary.json","timing_evidence","False","not matched by quality overlay; keep docs row but source-open before claim use","Parsed top-level/overall metrics; timings_sec.wall_total treated as full eval/inference wall if present."
