experiment_id,epoch,epoch_num,k_value,recipe_id,description,content_weights,target_weights,balance_target_styles_per_batch,summary_path,checkpoint,all_clip_style,all_clip_content,all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,photo_clip_style,photo_clip_content,photo_content_lpips,identity_clip_style,identity_clip_content,identity_content_lpips,score_ec_all,score_65_35_all,score_ec_transfer,score_65_35_transfer,score_ec_photo,score_65_35_photo,primary_score,weighted_score_65_35,photo_primary_score
K2_r06_monet_strong,epoch_0001,1,2.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\epoch_0001.pt,0.6977873255411784,0.8598126119733334,0.38971242422666663,0.6668673276901245,0.8560255404333332,0.3975616757166667,0.6400759865840275,0.8113435275833334,0.41803060008333326,0.821467316945394,0.8749608981333333,0.3583154182666667,0.42585093530988355,0.6671624131224326,0.40174643541294314,0.6443171764977476,0.37250463781337495,0.6197386812504513,0.42585093530988355,0.6671624131224326,0.37250463781337495
K2_r12_hayao_cezanne,epoch_0001,1,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0001.pt,0.6955152475039164,0.8576219329200001,0.38804237410666675,0.6640776991844177,0.8539622158833332,0.39498272153333336,0.6380120712021987,0.8125270135833333,0.41517933483333336,0.8212654407819112,0.8722608010666667,0.3602809844,0.42562585963511074,0.6662700799402123,0.40177848225096213,0.6434065519332048,0.3731226438648325,0.6193950790897625,0.42562585963511074,0.6662700799402123,0.3731226438648325
K2_r10_no_photo_target,epoch_0003,3,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0003.pt,0.6999739536046983,0.8563495263866666,0.3924408877333333,0.669427059541146,0.8510727104000001,0.4009802521,0.6429738203684489,0.8191868168333333,0.4156187730833333,0.8221615298589071,0.8774567903333332,0.3582834302666667,0.42527555386185945,0.6676287591363872,0.4010000284437756,0.6447845004667448,0.3757418300222106,0.6224664126603251,0.42527555386185945,0.6676287591363872,0.3757418300222106
K2_r00_balanced_default,epoch_0005,5,2.0,R00_balanced_default,Original balanced target sampler from base config.,,,True,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r00_balanced_default\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r00_balanced_default\epoch_0005.pt,0.7039459764560064,0.85606076368,0.3965575995333333,0.6743890393277008,0.8506995343333335,0.4050258488,0.6519772368172805,0.8176190292500001,0.4322687324166667,0.822173724969228,0.8775056810666667,0.3626846024666667,0.4247908498314642,0.6687697248597375,0.40124404625258214,0.6465938284830055,0.3701478630937537,0.6224911475853989,0.4247908498314642,0.6687697248597375,0.3701478630937537
K2_r11_photo_target_some,epoch_0001,1,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0001.pt,0.6939085958798726,0.8584848974666667,0.38859016288,0.6622626009583474,0.8549476432333334,0.3954807150666667,0.633509985357523,0.8158937003333333,0.40493305933333335,0.820492575565974,0.8726339144,0.36102795413333333,0.4242625415830809,0.6650340303139173,0.4003505139694296,0.6420524403495925,0.376980848868486,0.6200549197157232,0.4242625415830809,0.6650340303139173,0.376980848868486
K2_r15_hard_art,epoch_0003,3,2.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r15_hard_art\epoch_0003.pt,0.7024517698287964,0.8541690257866668,0.39607001779999995,0.6719804486632348,0.8490634731166666,0.40444274643333333,0.6443736600379149,0.8178009173333334,0.42374941824999995,0.824337054491043,0.8745912364666667,0.36257910326666665,0.42423168484906354,0.6679691441587177,0.40020283045637256,0.645232330379436,0.37132069646122523,0.6205305826371447,0.42423168484906354,0.6679691441587177,0.37132069646122523
K2_r12_hayao_cezanne,epoch_0002,2,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0002.pt,0.6978525756200155,0.8567906537333333,0.3922069728666667,0.6669546514749526,0.8523134558500001,0.39989077443333326,0.638593676686287,0.8201221236666665,0.40657208499999997,0.8214442722002666,0.8746994452666665,0.36147176659999997,0.4241499294288826,0.6663317336496767,0.4002456393847199,0.6435587524070525,0.3789593140881274,0.6227856600960865,0.4241499294288826,0.6663317336496767,0.3789593140881274
K2_r08_photo_content_high,epoch_0001,1,2.0,R08_photo_content_high,"Content-heavy recipe: frequent photo content, moderate art target.","1.8,1.1,0.75,0.75,0.75","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r08_photo_content_high\epoch_0001.pt,0.6961810757716497,0.8574958802266667,0.39097764488000003,0.6654269753396511,0.8543246357166667,0.39854724095,0.6423874527215958,0.8122565278333334,0.4258763839166667,0.819197477499644,0.8701808582666667,0.3606992606,0.4239898383564253,0.6656755235435723,0.4002228902643295,0.6430359996382733,0.3688098072830839,0.6184951098982039,0.4239898383564253,0.6656755235435723,0.3688098072830839
K2_r11_photo_target_some,epoch_0006,6,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0006.pt,0.7056216058333713,0.84877753532,0.39925655774666674,0.6765361975133419,0.8430631271833334,0.4084488111333334,0.6513189998765786,0.8121387369166666,0.4241127296666667,0.8219632391134898,0.8716351678666667,0.3624875442,0.4238975524166642,0.668914248580358,0.4002057919503514,0.6467914444870055,0.3750863209551595,0.6249178945364428,0.4238975524166642,0.668914248580358,0.3750863209551595
K2_r18_cezanne_fix_prev,epoch_0003,3,2.0,R18_cezanne_fix_prev,Previous manual recipe plus extra Cezanne target.,"1.35,1.25,0.85,0.85,0.95","0.75,1.3,1.05,1.05,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r18_cezanne_fix_prev\epoch_0003.pt,0.6983741573492686,0.8550924621866666,0.39302457391999995,0.667755554318428,0.8503265404666666,0.4010652179,0.6439420359830061,0.8156195144999999,0.41301796941666663,0.8208485694726309,0.8741561490666667,0.360861998,0.42389595172033323,0.6663846014050245,0.3999420274217724,0.6436682840419782,0.37798240385927084,0.6240060340931206,0.42389595172033323,0.6663846014050245,0.37798240385927084
K2_r16_photo_hayao_content_art_target,epoch_0001,1,2.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r16_photo_hayao_content_art_target\epoch_0001.pt,0.6986200958093007,0.8540566314399999,0.3936450893733333,0.6686136210958162,0.8504422525833333,0.40124515515,0.6442567750811578,0.8062289060000001,0.42687354158333335,0.8186459946632384,0.8685141468666668,0.3632448262666667,0.42361172575644185,0.6663272809953789,0.4003356449638221,0.6441630494097805,0.3692406038132069,0.6193611642485859,0.42361172575644185,0.6663272809953789,0.3692406038132069
K2_r10_no_photo_target,epoch_0001,1,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0001.pt,0.6955725996891658,0.8559707474266665,0.3912290680933333,0.6646489905814329,0.8519409732833332,0.39828916341666665,0.6377531247834364,0.8078652234166667,0.4168629029166667,0.8192670361200968,0.8720898439999999,0.36298868679999996,0.4234443797215164,0.6651920159652912,0.399926500157022,0.6426206366820981,0.3718975058420379,0.6186375150884003,0.4234443797215164,0.6651920159652912,0.3718975058420379
K2_r02_prev_manual,epoch_0001,1,2.0,R02_prev_manual,Previous manual recipe: more photo/Hayao content and Hayao/art target.,"1.35,1.25,0.85,0.85,0.85","0.8,1.35,1.05,1.05,1.05",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r02_prev_manual\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r02_prev_manual\epoch_0001.pt,0.6962811084191004,0.8485245771333335,0.3920616309733333,0.665936102817456,0.8448344084833334,0.39842408628333337,0.6406392817695936,0.8035514184166668,0.42231527124999996,0.8176611308256785,0.8632852517333335,0.36661180973333335,0.42329600143638757,0.6653611496317486,0.40061111952932715,0.6434100366321797,0.3700875297156625,0.6186051882127359,0.42329600143638757,0.6653611496317486,0.3700875297156625
K2_r15_hard_art,epoch_0002,2,2.0,R15_hard_art,Hard version of art target emphasis.,"1.6,1.1,0.75,0.75,0.75","0.45,1.45,1.45,1.45,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r15_hard_art\epoch_0002.pt,0.698895127415657,0.8544337181066668,0.39442985105333334,0.6682828708986441,0.8497323302166665,0.40238088124999993,0.6385974337657292,0.8182433847500001,0.4160844489166667,0.8213441534837086,0.8732392696666667,0.36262573026666667,0.423230026407199,0.6662313849515104,0.39937862038216776,0.6435505576466187,0.37288697245771824,0.6194587748268907,0.423230026407199,0.6662313849515104,0.37288697245771824
K2_r14_soft_art,epoch_0006,6,2.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r14_soft_art\epoch_0006.pt,0.7040144370396932,0.8482754788533334,0.3996112746,0.6748135260740916,0.8423716822333333,0.4088714317666667,0.6466007893284162,0.8132815803333333,0.4178846533333333,0.8208180809020996,0.8718906653333335,0.36257064593333327,0.42268233051745996,0.6677454379658005,0.398901553492665,0.6455237908298262,0.37639624263485133,0.6240308843968039,0.42268233051745996,0.6677454379658005,0.37639624263485133
K2_r14_soft_art,epoch_0003,3,2.0,R14_soft_art,Soft version of art target emphasis.,"1.25,1.1,0.95,0.95,0.95","0.85,1.15,1.15,1.15,1.15",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r14_soft_art\epoch_0003.pt,0.6988414173920949,0.85585516292,0.3953693232933333,0.6682589247822761,0.8506592004333335,0.4037432533166667,0.6373590749998888,0.8209733055833334,0.4050673629166667,0.82117138783137,0.8766390128666668,0.3618736032,0.4225409591084285,0.6658676581521951,0.3984538924327823,0.6430581624476461,0.37918571525867784,0.6225098217290943,0.4225409591084285,0.6658676581521951,0.37918571525867784
K2_r03_hayao_strong,epoch_0001,1,2.0,R03_hayao_strong,Strong Hayao target pressure.,"1.3,1.4,0.85,0.85,0.85","0.75,1.7,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\epoch_0001.pt,0.694622051358223,0.8554842730000002,0.39200929839999993,0.6637050602336724,0.8519785622666667,0.39850393818333335,0.6350780022641023,0.8124489531666668,0.41104012975,0.818290015856425,0.8695071159333334,0.3660307392666667,0.4223237483521173,0.664301078942845,0.3992159799383475,0.6419319107877204,0.3740354578120949,0.6189366560591665,0.4223237483521173,0.664301078942845,0.3740354578120949
K2_r00_balanced_default,epoch_0006,6,2.0,R00_balanced_default,Original balanced target sampler from base config.,,,True,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r00_balanced_default\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r00_balanced_default\epoch_0006.pt,0.7046305783192318,0.8517971704666668,0.4007172257600001,0.6753216263155142,0.8463512505,0.4097224506666667,0.6529096851746241,0.8129632527499999,0.4328126343333334,0.8218663863341013,0.8735808503333333,0.3646963261333333,0.4222729677894848,0.6677588468915007,0.3986271945933228,0.6455561993717509,0.3703221243524477,0.622906873346839,0.4222729677894848,0.6677588468915007,0.3703221243524477
K2_r05_vangogh_strong,epoch_0001,1,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0001.pt,0.6945451379617056,0.8561538103733334,0.3921505302266667,0.6633812234799066,0.8526035611333332,0.39945460531666666,0.637885254373153,0.8107003228333334,0.4196642730833333,0.8192007958889007,0.8703548073333334,0.3629342298666667,0.42217889384366936,0.6642016540957753,0.39839053868025304,0.641388683401106,0.3701876027860666,0.6177429197633828,0.42217889384366936,0.6642016540957753,0.3701876027860666
K2_r12_hayao_cezanne,epoch_0006,6,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0006.pt,0.7054387937386831,0.8500220078800002,0.40159602070666667,0.6762425914406777,0.8443623402833333,0.41140164985,0.6555677456160387,0.8078723016666667,0.42882205650000005,0.8222236029307048,0.8726606782666666,0.3623735041333333,0.422137381321117,0.6679766086828107,0.39803527362314345,0.6455671069889405,0.3744458367659001,0.6260313148754251,0.422137381321117,0.6679766086828107,0.3744458367659001
K2_r02_prev_manual,epoch_0006,6,2.0,R02_prev_manual,Previous manual recipe: more photo/Hayao content and Hayao/art target.,"1.35,1.25,0.85,0.85,0.85","0.8,1.35,1.05,1.05,1.05",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r02_prev_manual\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r02_prev_manual\epoch_0006.pt,0.7044121394157409,0.84502876152,0.40102709873333336,0.6750612938404084,0.83952271665,0.4099288579166666,0.6525572823981444,0.8066332385833332,0.4327906935,0.8218155217170715,0.8670529410000001,0.365420062,0.421923782833306,0.667508406063565,0.39833418863266246,0.645314740725432,0.3701365636005761,0.6226854908337939,0.421923782833306,0.667508406063565,0.3701365636005761
K2_r17_art_content_art_target,epoch_0002,2,2.0,R17_art_content_art_target,More art content and more art target; less photo dominance.,"0.85,1.15,1.15,1.15,1.15","0.55,1.3,1.3,1.3,1.3",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r17_art_content_art_target\epoch_0002.pt,0.6977256402174631,0.8556646972133334,0.39532552115999997,0.6669355418284735,0.8509641889666666,0.4033059613333333,0.6380774068335692,0.8195209772500001,0.41153447908333335,0.8208860337734223,0.8744667302,0.3634037604666666,0.42189688787179985,0.665157733735351,0.39795646198397344,0.6423510157218411,0.37548655359747213,0.6207132467626533,0.42189688787179985,0.665157733735351,0.37548655359747213
K2_r13_monet_vangogh,epoch_0001,1,2.0,R13_monet_vangogh,Joint Monet plus Van Gogh target pressure.,"1.35,1.05,1.1,1.1,0.8","0.65,1.1,1.45,1.45,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r13_monet_vangogh\epoch_0001.pt,0.6973537485599518,0.8561769916266665,0.39506803015999997,0.6666165931026141,0.85265441505,0.4022668013333333,0.6402010187506676,0.8123574126666666,0.42151197375000005,0.8203023703893025,0.8702672979333332,0.36627294546666667,0.42185157679167967,0.6650061260079687,0.3984588684795014,0.6425074050500326,0.3703486237403129,0.6186014713754339,0.42185157679167967,0.6650061260079687,0.3703486237403129
K2_r11_photo_target_some,epoch_0003,3,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0003.pt,0.6996453201770784,0.8533940773066666,0.39753400342666667,0.6690831164518992,0.8482269781333333,0.40579146191666676,0.6386980252961317,0.8256424218333334,0.40015720191666665,0.8218941350777943,0.8740624739999999,0.36450416946666664,0.4215125150683524,0.6656325569157676,0.39757490048312366,0.6428770140229011,0.3831184106239313,0.6250986957716523,0.4215125150683524,0.6656325569157676,0.3831184106239313
