"deleted_at","status","checkpoint_path","directory","epoch","before_bytes","before_mb","last_write_time","after_exists","reason","eval_summary_path","train_log_path","error"
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\epoch_0003.pt","aaai2027_longer_train_k_seed42_b44_e8","epoch_0003","70991086","67.702","2026-06-03 23:41:09","False","K-longer recovery is closed through e5-e8 with ArtFID summaries; still fails +0.006 transfer CLIP-S gate and LPIPS worsens, so ckpts are negative-evidence clutter after summaries remain.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval\epoch_0003\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\logs\training_20260603_233745.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\epoch_0004.pt","aaai2027_longer_train_k_seed42_b44_e8","epoch_0004","70991086","67.702","2026-06-03 23:42:14","False","K-longer recovery is closed through e5-e8 with ArtFID summaries; still fails +0.006 transfer CLIP-S gate and LPIPS worsens, so ckpts are negative-evidence clutter after summaries remain.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval\epoch_0004\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\logs\training_20260603_233745.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\epoch_0005.pt","aaai2027_longer_train_k_seed42_b44_e8","epoch_0005","70991086","67.702","2026-06-03 23:43:20","False","K-longer recovery is closed through e5-e8 with ArtFID summaries; still fails +0.006 transfer CLIP-S gate and LPIPS worsens, so ckpts are negative-evidence clutter after summaries remain.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval_artfid\epoch_0005\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\logs\training_20260603_233745.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\epoch_0006.pt","aaai2027_longer_train_k_seed42_b44_e8","epoch_0006","70991086","67.702","2026-06-03 23:44:25","False","K-longer recovery is closed through e5-e8 with ArtFID summaries; still fails +0.006 transfer CLIP-S gate and LPIPS worsens, so ckpts are negative-evidence clutter after summaries remain.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval_artfid\epoch_0006\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\logs\training_20260603_233745.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\epoch_0007.pt","aaai2027_longer_train_k_seed42_b44_e8","epoch_0007","70991086","67.702","2026-06-03 23:45:30","False","K-longer recovery is closed through e5-e8 with ArtFID summaries; still fails +0.006 transfer CLIP-S gate and LPIPS worsens, so ckpts are negative-evidence clutter after summaries remain.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval_artfid\epoch_0007\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\logs\training_20260603_233745.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\epoch_0008.pt","aaai2027_longer_train_k_seed42_b44_e8","epoch_0008","70991086","67.702","2026-06-03 23:46:35","False","K-longer recovery is closed through e5-e8 with ArtFID summaries; still fails +0.006 transfer CLIP-S gate and LPIPS worsens, so ckpts are negative-evidence clutter after summaries remain.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval_artfid\epoch_0008\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\logs\training_20260603_233745.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\epoch_0002.pt","aaai2027_path_kinetic_h_base_seed42_b44","epoch_0002","70526742","67.26","2026-06-03 15:19:22","False","Path-stability probe used epoch_0001; e2/e3 full_eval summaries remain, but ckpts are not selected for probe.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\full_eval\epoch_0002\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\logs\training_20260603_151707.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\epoch_0003.pt","aaai2027_path_kinetic_h_base_seed42_b44","epoch_0003","70526742","67.26","2026-06-03 15:20:26","False","Path-stability probe used epoch_0001; e2/e3 full_eval summaries remain, but ckpts are not selected for probe.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\full_eval\epoch_0003\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\logs\training_20260603_151707.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\epoch_0002.pt","aaai2027_path_kinetic_h_base_seed42_b44_k000","epoch_0002","70526678","67.259","2026-06-03 15:54:51","False","Path-stability probe used epoch_0001; e2/e3 summaries remain, but ckpts are not selected.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\full_eval\epoch_0002\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\logs\training_20260603_155235.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\epoch_0003.pt","aaai2027_path_kinetic_h_base_seed42_b44_k000","epoch_0003","70526678","67.259","2026-06-03 15:55:55","False","Path-stability probe used epoch_0001; e2/e3 summaries remain, but ckpts are not selected.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\full_eval\epoch_0003\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\logs\training_20260603_155235.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\epoch_0002.pt","aaai2027_path_kinetic_h_base_seed42_b44_k025","epoch_0002","70526678","67.259","2026-06-03 15:43:20","False","Path-stability probe used epoch_0001; e2/e3 summaries remain, but ckpts are not selected.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\full_eval\epoch_0002\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\logs\training_20260603_154105.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\epoch_0003.pt","aaai2027_path_kinetic_h_base_seed42_b44_k025","epoch_0003","70526678","67.259","2026-06-03 15:44:24","False","Path-stability probe used epoch_0001; e2/e3 summaries remain, but ckpts are not selected.","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\full_eval\epoch_0003\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\logs\training_20260603_154105.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0002.pt","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0002","45708096","43.591","2026-06-02 04:39:03","False","Baseline reference keeps e1/e8; intermediate ckpt not a retained operating point and full_eval summary remains.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0002\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0003.pt","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0003","45708096","43.591","2026-06-02 04:40:05","False","Baseline reference keeps e1/e8; intermediate ckpt not a retained operating point and full_eval summary remains.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0003\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0004.pt","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0004","45708096","43.591","2026-06-02 04:41:08","False","Baseline reference keeps e1/e8; intermediate ckpt not a retained operating point and full_eval summary remains.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0004\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0005.pt","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0005","45708096","43.591","2026-06-02 04:42:11","False","Baseline reference keeps e1/e8; intermediate ckpt not a retained operating point and full_eval summary remains.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0005\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0006.pt","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0006","45708096","43.591","2026-06-02 04:43:13","False","Baseline reference keeps e1/e8; intermediate ckpt not a retained operating point and full_eval summary remains.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0006\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0007.pt","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0007","45708096","43.591","2026-06-02 04:44:16","False","Baseline reference keeps e1/e8; intermediate ckpt not a retained operating point and full_eval summary remains.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0007\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0001.pt","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0001","52226878","49.807","2026-06-02 05:08:08","False","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0001\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0002.pt","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0002","52226878","49.807","2026-06-02 05:09:10","False","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0002\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0003.pt","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0003","52226878","49.807","2026-06-02 05:10:13","False","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0003\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0004.pt","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0004","52226878","49.807","2026-06-02 05:11:16","False","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0004\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0005.pt","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0005","52226878","49.807","2026-06-02 05:12:18","False","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0005\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0006.pt","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0006","52226878","49.807","2026-06-02 05:13:21","False","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0006\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0007.pt","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0007","52226878","49.807","2026-06-02 05:14:23","False","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0007\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0008.pt","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0008","52226878","49.807","2026-06-02 05:15:26","False","Variant A is marked rejected in Distinct5 run table; summaries/logs retain negative ablation evidence.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0008\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0001.pt","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0001","69617662","66.393","2026-06-02 05:50:05","False","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0001\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0002.pt","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0002","69617662","66.393","2026-06-02 05:51:08","False","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0002\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0003.pt","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0003","69617662","66.393","2026-06-02 05:52:10","False","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0003\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0004.pt","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0004","69617662","66.393","2026-06-02 05:53:13","False","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0004\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0005.pt","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0005","69617662","66.393","2026-06-02 05:54:15","False","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0005\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv",""
"2026-06-05T09:16:09+08:00","deleted","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0006.pt","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0006","69617662","66.393","2026-06-02 05:55:18","False","Variant B retained point is e8; other epochs have summaries but are not retained ckpts.","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0006\summary.json","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv",""
