"path","action","delete_class","size_mb","extension","reason","last_write_time"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b2_stepcalib_venv_20260605_040525\checkpoints\Early_Renaissance\step_000005.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:05:34"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b4_stepcalib_venv_20260605_040614\checkpoints\Early_Renaissance\step_000005.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:06:24"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_step2min_20260605_041755\checkpoints\Early_Renaissance\step_000011.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:18:09"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_step2min_20260605_041755\checkpoints\Impressionism\step_000011.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:18:21"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_step2min_20260605_041755\checkpoints\Minimalism\step_000011.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:18:34"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_step2min_20260605_041755\checkpoints\Rococo\step_000011.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:18:47"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_step2min_20260605_041755\checkpoints\Ukiyo_e\step_000011.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:19:00"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepalign19_20260605_042141\checkpoints\Early_Renaissance\step_000019.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:21:57"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepalign19_20260605_042141\checkpoints\Impressionism\step_000019.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:22:12"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepalign19_20260605_042141\checkpoints\Minimalism\step_000019.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:22:28"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepalign19_20260605_042141\checkpoints\Rococo\step_000019.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:22:44"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepalign19_20260605_042141\checkpoints\Ukiyo_e\step_000019.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:23:00"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepalign40_20260605_042334\checkpoints\Early_Renaissance\step_000040.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:23:58"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepalign40_20260605_042334\checkpoints\Impressionism\step_000040.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:24:22"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepalign40_20260605_042334\checkpoints\Minimalism\step_000040.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:24:46"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepalign40_20260605_042334\checkpoints\Rococo\step_000040.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:25:11"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepalign40_20260605_042334\checkpoints\Ukiyo_e\step_000040.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:25:35"
"G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_wsl_b6_stepcalib_venv_20260605_040658\checkpoints\Early_Renaissance\step_000005.model","delete_candidate","related_works_stepcalib_checkpoint","2.228317",".model","20260605 local WSL step calibration/alignment checkpoint; keep logs/gpu_samples, delete weights","2026-06-05T04:07:09"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_step2min\epoch_0001.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.683882",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T04:10:49"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_step2min\step_000050.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684403",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T04:10:49"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_step2min_v160\epoch_0001.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.683943",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T04:12:47"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_step2min_v160\step_000160.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684464",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T04:12:47"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_step2min_v350\epoch_0001.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.683943",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T04:15:07"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_step2min_v350\epoch_0002.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.683943",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T04:15:17"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_step2min_v350\step_000350.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684525",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T04:15:17"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_stepcalib\epoch_0001.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.683943",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:51:51"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_stepcalib\step_000001.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.683122",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:51:49"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_stepcalib\step_000002.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684464",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:51:49"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_stepcalib\step_000003.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684464",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:51:50"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_stepcalib\step_000004.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684464",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:51:50"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b16_stepcalib\step_000005.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684464",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:51:51"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b32_e8\step_000001.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.683122",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:44:38"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b32_e8\step_000002.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684464",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:44:40"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b32_e8\step_000003.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684464",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:45:25"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b32_e8\step_000004.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684464",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:46:24"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_wsl_distinct5_512_ema_k_b32_e8\step_000005.pt","delete_candidate","schrodingerbridge_local_calib_checkpoint","67.684464",".pt","local 20260605 Distinct5 EMA calibration/checkpoint; keep metrics/log summaries","2026-06-05T03:47:11"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\epoch_0001.pt","delete_candidate","sdxl_fix_negative_checkpoint","67.683821",".pt","closed negative SDXL-fix side branch; metrics retained, delete weights","2026-06-05T01:38:34"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\epoch_0002.pt","delete_candidate","sdxl_fix_negative_checkpoint","67.683821",".pt","closed negative SDXL-fix side branch; metrics retained, delete weights","2026-06-05T01:48:52"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\epoch_0003.pt","delete_candidate","sdxl_fix_negative_checkpoint","67.683821",".pt","closed negative SDXL-fix side branch; metrics retained, delete weights","2026-06-05T02:01:52"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\epoch_0004.pt","delete_candidate","sdxl_fix_negative_checkpoint","67.683821",".pt","closed negative SDXL-fix side branch; metrics retained, delete weights","2026-06-05T02:06:04"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\epoch_0005.pt","delete_candidate","sdxl_fix_negative_checkpoint","67.683821",".pt","closed negative SDXL-fix side branch; metrics retained, delete weights","2026-06-05T02:10:15"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\epoch_0006.pt","delete_candidate","sdxl_fix_negative_checkpoint","67.683821",".pt","closed negative SDXL-fix side branch; metrics retained, delete weights","2026-06-05T02:14:28"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\epoch_0007.pt","delete_candidate","sdxl_fix_negative_checkpoint","67.683821",".pt","closed negative SDXL-fix side branch; metrics retained, delete weights","2026-06-05T02:18:41"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\epoch_0008.pt","delete_candidate","sdxl_fix_negative_checkpoint","67.683821",".pt","closed negative SDXL-fix side branch; metrics retained, delete weights","2026-06-05T02:22:47"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece_to_Early_Renaissance.png","delete_candidate","sdxl_fix_negative_generated_image","0.121053",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:13"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece_to_Impressionism.png","delete_candidate","sdxl_fix_negative_generated_image","0.121153",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:13"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece_to_Minimalism.png","delete_candidate","sdxl_fix_negative_generated_image","0.07418",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:14"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece_to_Rococo.png","delete_candidate","sdxl_fix_negative_generated_image","0.121475",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:14"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece_to_Ukiyo_e.png","delete_candidate","sdxl_fix_negative_generated_image","0.117347",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:14"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_maria-with-the-sleeping-child-1455_to_Early_Renaissance.png","delete_candidate","sdxl_fix_negative_generated_image","0.106719",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:11"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_maria-with-the-sleeping-child-1455_to_Impressionism.png","delete_candidate","sdxl_fix_negative_generated_image","0.109413",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:11"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_maria-with-the-sleeping-child-1455_to_Minimalism.png","delete_candidate","sdxl_fix_negative_generated_image","0.0617",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:11"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_maria-with-the-sleeping-child-1455_to_Rococo.png","delete_candidate","sdxl_fix_negative_generated_image","0.109756",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:11"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_maria-with-the-sleeping-child-1455_to_Ukiyo_e.png","delete_candidate","sdxl_fix_negative_generated_image","0.096216",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:12"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_scenes-from-the-life-of-st-james-1448-2_to_Early_Renaissance.png","delete_candidate","sdxl_fix_negative_generated_image","0.130793",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:11"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_scenes-from-the-life-of-st-james-1448-2_to_Impressionism.png","delete_candidate","sdxl_fix_negative_generated_image","0.129495",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:11"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_scenes-from-the-life-of-st-james-1448-2_to_Minimalism.png","delete_candidate","sdxl_fix_negative_generated_image","0.09564",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:11"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_scenes-from-the-life-of-st-james-1448-2_to_Rococo.png","delete_candidate","sdxl_fix_negative_generated_image","0.131984",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:11"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_scenes-from-the-life-of-st-james-1448-2_to_Ukiyo_e.png","delete_candidate","sdxl_fix_negative_generated_image","0.128083",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:12"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_the-circumcision-of-christ-1464_to_Early_Renaissance.png","delete_candidate","sdxl_fix_negative_generated_image","0.131643",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:14"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_the-circumcision-of-christ-1464_to_Impressionism.png","delete_candidate","sdxl_fix_negative_generated_image","0.131683",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:15"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_the-circumcision-of-christ-1464_to_Minimalism.png","delete_candidate","sdxl_fix_negative_generated_image","0.098334",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:15"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_the-circumcision-of-christ-1464_to_Rococo.png","delete_candidate","sdxl_fix_negative_generated_image","0.133424",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:15"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_andrea-mantegna_the-circumcision-of-christ-1464_to_Ukiyo_e.png","delete_candidate","sdxl_fix_negative_generated_image","0.130864",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:15"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_antonello-da-messina_painter-self-portrait_to_Early_Renaissance.png","delete_candidate","sdxl_fix_negative_generated_image","0.140345",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:12"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_antonello-da-messina_painter-self-portrait_to_Impressionism.png","delete_candidate","sdxl_fix_negative_generated_image","0.139872",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:12"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_antonello-da-messina_painter-self-portrait_to_Minimalism.png","delete_candidate","sdxl_fix_negative_generated_image","0.111007",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:12"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_antonello-da-messina_painter-self-portrait_to_Rococo.png","delete_candidate","sdxl_fix_negative_generated_image","0.143225",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:13"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_antonello-da-messina_painter-self-portrait_to_Ukiyo_e.png","delete_candidate","sdxl_fix_negative_generated_image","0.135205",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:13"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_bartolome-bermejo_death-of-the-virgin-1462_to_Early_Renaissance.png","delete_candidate","sdxl_fix_negative_generated_image","0.118493",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:07"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_bartolome-bermejo_death-of-the-virgin-1462_to_Impressionism.png","delete_candidate","sdxl_fix_negative_generated_image","0.120611",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:07"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\local_distinct5_512_sdxl_fix_k_b32_e8\full_eval\epoch_0001\images\Early_Renaissance_bartolome-bermejo_death-of-the-virgin-1462_to_Minimalism.png","delete_candidate","sdxl_fix_negative_generated_image","0.077183",".png","closed negative SDXL-fix side branch; summary/metrics retained, delete per-image outputs","2026-06-05T02:28:08"
